俯仰/度,滚转/度,滚转/度.1,航向/度,航向/度.1,航向/度.2,航向/度.3,无线电高度高位/FT,无线电高度低位/FT,计算空速/KT,计算空速/KT.1,计算空速/KT.2,计算空速/KT.3,垂直速度/KT,马赫数,风速/KT,左攻角/DEG,右攻角/DEG,气压高度高位/FT,气压高度低位/FT,时,分,秒,推力扭矩,襟翼手柄位置/度,左襟翼/度,右襟翼/度,目标空速/KT,选择空速/KT,VOR频率/MHZ,燃油量/LBS,排气温度/DEG C
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,45,19,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,45,21,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,45,23,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,45,25,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,45,27,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,45,29,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,46,1,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,46,3,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,46,5,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,7680,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,46,7,63.75,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,46,9,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,46,11,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,46,13,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,46,15,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,46,17,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,46,19,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,46,21,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,46,23,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,46,25,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,46,27,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,8590,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,46,29,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,47,1,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,47,3,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,47,5,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,2620,4.25
0.0,127.9375,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,47,7,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,7680,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,47,9,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,47,11,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,47,13,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,47,15,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,47,17,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,47,19,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,127.9375,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,47,21,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,70,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,47,23,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,7680,4.25
127.9375,127.9375,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,47,25,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,47,27,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,47,29,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,2540,4.25
0.0,127.9375,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,48,1,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,48,3,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,48,5,63.875,0.0,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,127.9375,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,48,7,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,4770,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,48,9,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,7680,4.25
0.0,127.9375,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,48,11,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,127.9375,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,48,13,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,48,15,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,9120,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,48,17,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,48,19,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,48,21,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,48,23,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,9120,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,48,25,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,7680,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,48,27,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,48,29,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,49,1,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,49,3,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,49,5,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,49,7,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,49,9,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,49,11,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,7680,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,49,13,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,49,15,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,49,17,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,49,19,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,49,21,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,617,23,49,23,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,49,25,63.75,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,49,27,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,127.9375,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,49,29,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,50,1,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,50,3,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,50,5,63.875,0.0,0.0,0.703125,149.0,149.0,61.6,7680,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,50,7,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,50,9,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,50,11,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
127.9375,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,50,13,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,127.9375,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,50,15,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,50,17,63.75,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,50,19,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,50,21,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,50,23,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,50,25,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,50,27,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,50,29,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,51,1,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,51,3,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,51,5,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,8590,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,51,7,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,51,9,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,127.9375,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,51,11,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,51,13,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,2620,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,51,15,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,51,17,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,51,19,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,51,21,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,51,23,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,51,25,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,51,27,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,51,29,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,70,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,52,1,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,7680,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,52,3,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,52,5,63.75,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,52,7,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,2540,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,52,9,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,52,11,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,127.9375,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,52,13,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,52,15,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,4770,4.25
0.0,0.0,0.0,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,52,17,0.0,0.3515625,0.0,0.703125,149.0,149.0,61.6,7680,4.25
0.0,0.0,127.9375,330.1171875,330.1171875,330.1171875,330.1171875,2048,2046,45.0,45.0,45.0,45.0,0,0.15,99.5,107.05078125,176.8359375,130560,616,23,52,19,63.875,0.3515625,0.0,0.703125,149.0,149.0,61.6,0,4.25
